"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"South Asia (IDA & IBRD)","TSA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","31.2371488391999","30.9830345138106","31.9942184767555","32.8015585224038","31.7866509946022","31.6503214524864","33.8519226451579","35.6837994107843","36.8742906711783","38.2691168762221","38.3469770159811","37.2012887989354","40.0255702550793","39.1989403425824","42.9677981407266","42.7805280230475","45.7909092955861","47.1992491087457","45.7760969778391","47.4935547239536","50.3546588825973","50.3743427405098","55.4281518088325","56.4186463003039","57.6970236138454","58.9103460448251","58.8068289271223","63.4037240982569","67.1711807381429","68.563914038389","69.8797508718193","72.3101628819577","75.208396695031","77.0690501384376","79.730495319902","82.4461447499659","84.7048642278398","86.6614343941334","90.878053957154","90.8736207803177","92.7633427080645","87.9021528346813","95.5526613222762","94.6975839766089","100.378255976919","104.834450981689","113.061131686921","116.262351437373","114.81828517406","122.031434505664","129.013946156215","131.848654772904","136.864405723254","140.390418100291","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","30.8593152036101","31.8751002770401","32.8883205886126","33.6661774358752","34.1740368642172","34.7754848897098","37.4948340195415","37.1196307652577","39.2459450198544","40.739231182985","41.435838013824","40.9960744382539","40.5495387498714","43.7494434887812","44.0211792636147","44.111829549554","44.5608147805925","45.5463670917406","45.510219571892","46.6877606426792","48.7411773108086","48.6252580620232","48.231926374027","48.690738615151","51.8120335087717","53.6528878173739","53.7660605646036","57.502518643468","59.6019266387896","60.5868941309222","65.8291989659438","65.4823189816496","67.6463733568289","69.1567664883287","70.1250363627369","74.379227610575","75.3164058841877","78.5367648677191","82.1013245890197","83.6433456197418","85.9976763091368","89.7059914885646","93.2652052988358","96.5075008624765","101.600787413748","105.31649741571","104.886788780523","111.088091366186","111.412447444334","120.304738928151","120.183340354816","123.273678482038","127.041548539858","132.201576565448","","","",
"Trinidad and Tobago","TTO","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","101.39","93.15","100.41","98.38","108.49","106.76","106.18","115","114.26","119.71","112.81","121.2","105.42","106.47","107.24","118.17","111.59","101.88","99.85","97.04","88.65","96.32","85.64","81.69","82.76","82.66","83.27","84.86","82.11","89.19","89.6","87.63","90","91.52","92.33","94.47","88.95","79.13","86.46","98.61","97.81","118.74","104.44","100.92","98.75","100.33","105.24","86.44","90.7","96.26","94.11","95.76","96.48","96.47","96.69","96.14","",
"Tunisia","TUN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.67","25.88","33.68","32.98","31.47","25.42","28.48","28.19","23.89","31.41","44.52","35.95","43.87","44.18","53.19","43.41","48.48","43.1","42.25","52.26","46.43","40.04","54.75","50.29","59.54","56.4","61.1","46.72","57.83","69.68","87.47","72.27","81.41","60.12","58.96","101.74","70.47","89.03","99.31","84.61","72.3","73.1","107.76","91.8","101.51","106.69","104.58","110.02","104.93","107.19","105.53","119.97","118.41","108.05","143.75","117.64","",
"Turkey","TUR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","35.51","36.2","37.3","37.45","37.11","40.12","40.79","42.81","42.16","45.19","46.66","48.17","44.72","48.86","52.27","55.61","55.15","58.48","58.78","61.24","62.31","65.23","63.19","67.17","67.54","75.45","73.82","78.84","74.77","79.54","80.74","81.13","81.08","82.66","82.12","87.33","84.56","94.19","89.88","94.23","86.92","92.46","93.7","94.3","101.67","104.03","100.4","105.36","108.82","113.44","119.05","126.46","129.73","126.42","133.66","134.45","",
"Tuvalu","TUV","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","79.22","79.58","79.94","86.48","86.59","86.71","78.84","73.75","67.33","61.87","81.23","44.52","40.2","94.37","48.54","40.73","55.96","98.1","102.95","99.76","98.85","70.08","73.47","78.3","82.54","77.69","70.84","67.92","71.26","63.4","97.86","88.94","78.51","77.55","82.23","84.26","87.73","90.76","88.87","94.32","93.21","97.47","99.59","98.82","100.25","100.93","104.51","104.21","105.48","104.15","105.02","106.57","108.99","108.6","109.6","110.72","",
"Tanzania","TZA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","25.01","25.84","28.18","28.2","28.58","31.89","31.81","31.36","32.28","34","34.25","34.42","36.37","36.44","41.34","42.82","45.88","46.64","49.27","46.42","48.76","51.27","54.1","55.4","58.29","59.56","59.31","59.16","63.05","64.26","66.04","64.28","65.71","64.43","69.47","69.36","66.57","72.64","75.25","73.88","76.89","94.02","82.82","95.2","96.79","108.01","107.78","108.05","111.78","129.17","138.25","147.42","172.63","187.45","194.28","168.95","",
"Uganda","UGA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","30.99","30.99","33.33","33.94","30.76","31.7","36.81","39.78","43.36","55.41","54.38","55.71","54.96","58.53","63.35","60.44","60.34","61.27","45.68","44.37","49.17","52.3","55.46","52.04","53.17","52.57","55.33","58.65","63.04","66.53","68.62","68.45","72.21","70.37","73.58","69.69","71.4","78.41","82.87","85.72","90.37","94.79","99.36","99.41","100.53","100.06","103.37","89.25","93.91","96.89","98.08","96.49","98.36","101.04","100.73","98.31","",
"Ukraine","UKR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","126.96","103.06","104.7","92.67","93.25","80.11","78.04","85.18","93.87","93.93","93.04","98.01","101.32","100.67","93.68","114.62","117.13","107.34","127.55","127.05","156.54","152.73","144.88","169.07","",
"Upper middle income","UMC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","18.5666808090598","19.2833727827878","19.974907652627","21.0433582915087","22.5934269782156","23.5872383428095","24.2210189043871","24.5197319255864","24.9370567748953","26.03865509458","27.1728074957736","27.7274488227508","28.7140336932184","29.5722330785114","30.565646990534","31.6999247823191","32.2527658656837","34.4430111265313","35.5442846319883","36.7121212241965","38.431089549408","40.7316752507408","41.657403177901","44.7242421220616","45.8318353003994","47.3892296198836","49.1064518352015","50.8305241868578","52.3476999621904","54.9903447116548","56.550602711069","62.5370695260426","65.1861618852517","67.1398699413216","70.5295651041018","73.4769496206912","75.4223645120592","77.6446782449442","80.8403693744026","83.7836649432484","85.6179202404256","89.703979900667","92.3951688233079","96.6367272286323","99.8651869138626","102.951988491431","107.755431984892","112.12254989516","114.822064995657","117.489742124368","122.329794622657","124.661509498126","128.845293662783","130.064866663327","","","",
"Uruguay","URY","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","44.39","44.76","46.26","54.46","48.6","45.17","41.39","51.04","53.23","59.07","49.2","47.78","48.11","53.36","53.83","59.94","51.49","49.35","46.97","52.26","61.39","62.23","65.4","52.71","55.8","55.68","52.99","59.65","65.37","59.81","59.34","64.03","62.63","69.83","70.94","78.98","84.3","84.08","87.26","82.77","69.99","73.94","78.02","91.96","101.7","106.34","101.11","106.78","108.86","119.19","120.52","121.9","126.96","127.02","126.8","116.65","",
"United States","USA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","45.45","45.82","48.12","48.91","49.92","50.88","53.68","54.15","54.27","53.52","58.15","57.32","58.8","59.96","64.1","66.02","68.39","67.79","71.47","69.19","75.38","75.2","64.44","73.69","77.88","73.72","73.17","69.02","75.91","77.94","77.15","84.23","76.98","89.19","83.89","87.78","91.18","92.09","93.72","95.96","93.67","94.09","95.66","100.53","99.3","100.18","104.84","107.59","109.89","110.27","109.06","107.97","113.51","117.03","116.61","122.32","",
"Uzbekistan","UZB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.79","73.26","75.58","75.57","70.07","71.6","73.58","77.06","81.32","81.47","85.37","89.75","93.98","97.92","108.1","108.79","114.17","120.13","126.53","135.28","141.03","151.35","147.42","159.6","157.08","",
"St. Vincent and the Grenadines","VCT","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","91.89","94.73","92.53","96.52","89.87","88.57","82.49","85.8","87.36","83.43","89.24","84.14","86.32","80.34","77.02","88.67","87.86","99.96","96.11","93.57","100.93","102.4","110.26","130.61","149.66","143.43","119.81","166.43","152","166.21","142.18","167.78","147.05","96.37","124.37","116.49","95.2","102.68","100.88","104.27","95.71","109.4","96.75","96.91","102.21","100.88","104.41","99.51","97.29","105.5","107.56","103.08","103.08","108.45","104.79","103.62","",
"Venezuela, RB","VEN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","25","25.58","27.13","29.23","31.19","32.88","34.42","35.7","38.33","40.11","40.9","41.27","42.52","44.26","46.85","45.67","48.66","50.94","52.86","55.31","56.7","57.78","59.8","58.55","63.22","65.32","65.25","70.8","68.98","73.31","74.36","76.66","79.01","78.79","78.09","81.99","87.86","87.07","91.57","96.5","99.9","99.31","94.34","90.36","102.34","107.29","114.65","105.9","107.8","109.55","122.38","115.41","117.02","117.8","117.15","107.73","",
"British Virgin Islands","VGB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","118.53","116.96","99.74","68.36","69.51","91.28","71.65","78.48","65.05","63.19","68.29","69.37","71.15","75.03","76.32","79.69","81.37","81.06","81.93","84.81","86.44","88.87","89.04","92.55","94.5","96.57","96.24","98.97","92.67","82.38","91.46","95.33","98.37","98.03","93.84","98.9","99.21","99.47","99.15","99.27","99.36","99.44","99.51","99.7","100.07","100.24","107.89","100.87","101.41","102.02","102.67","103.93","103.94","103.16","102.96","103.25","",
"Virgin Islands (U.S.)","VIR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","220.72","244.65","235.11","344.92","271.5","70.44","100.96","129.65","141.55","131.89","121.05","109.18","117.22","110.86","114.68","116.24","121.37","126.58","125.81","127.57","129.28","132.16","132.25","132.26","126.26","127.78","80.26","97.73","99.82","89.1","96.53","98.37","92.02","93.12","92.73","94.04","93.62","95.26","91.94","91.86","91.14","102.23","97.74","98.07","99.17","102.76","104.06","103.62","106.43","106.88","117.21","107.56","106.64","109.13","107.21","107.17","",
"Vietnam","VNM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","20.9","22.2","22.24","22.54","22.43","21.28","22.37","21.26","21.81","23.69","24.25","24.85","25.39","25.29","24.01","27.18","26.56","26.62","29.67","31.31","33.34","36.82","38","40.31","40.76","42.37","42.54","44.85","48.26","49.2","49.82","53.8","56.28","58.72","61.82","65.07","67.99","71.14","75.73","76.87","81.57","88.18","91.89","96.34","100.24","103.42","107.4","113.45","115.89","118.59","123.12","131.57","132.92","135.58","138.67","136.18","",
"Vanuatu","VUT","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","60.58","60.71","67.21","69.92","60.28","67.77","77.18","69.95","73.61","69.9","75.64","58.76","65.54","81.17","80.13","85.68","92.72","97.83","96.94","85.46","101.36","90.44","98.19","108.57","100.58","104.5","106.16","97.96","87.72","113.37","98.46","95.9","97.18","98.95","102","103.56","120.37","123.73","104.89","100.06","100.79","91.92","96.43","98.5","100.36","101.14","103.65","106.21","103.72","128.58","125.06","126.78","134.44","122.63","122.86","124.05","",
"World","WLD","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","31.5436742165082","32.6479656549999","33.7803447267531","34.5847089883536","35.3826881443365","36.3006879433764","37.814360743786","38.7233995100788","39.105795877322","40.2928147146511","41.4163369165716","41.4397101374863","43.184423942765","44.1748853329226","45.7334889695059","46.7181766552579","47.7955365255016","49.8952169892252","51.127949465342","51.7564005350503","53.7520259081632","55.5183683612613","55.4325279658571","58.5214601986702","59.9119186319593","60.8784570635991","61.485848887488","62.5678155574224","64.9851127400688","67.0849706470916","68.1987986407902","72.5573783591925","73.3113563262502","75.4257226453682","77.2222986848897","80.4341326115627","81.9622145072093","83.7188323741845","86.6727489996211","88.4850219859175","89.4195224254292","91.2222991524861","93.8301417423217","97.5382152680577","99.9467119444294","102.649700460983","106.187649345388","110.278703333811","111.753299418266","114.480054367327","118.133718246233","119.46361643518","123.771028595757","125.60182423808","","","",
"Samoa","WSM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","82.46","90.19","92.71","97","85.34","80.41","75.95","85.82","93.61","84.96","99.26","94.52","92.28","97.68","96.48","95.87","100.77","94.78","107.33","111.14","106.64","119.44","111.12","107.22","112.56","113.46","109.63","106.62","101.62","91.03","74.79","75.48","73.84","74.31","83.13","88.47","90.23","92.83","89.76","92.6","96.01","97.37","98.95","99.13","101.21","99.66","98.74","101.14","106.4","106.36","108.96","111.4","113.08","114.32","119.02","117.68","",
"Kosovo","XKX","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","28.37","28.84","29.71","30.16","30.69","29.7","29.8","28.44","27.37","25.62","31.3","30.19","32.68","33.3","39.29","38.3","39.04","38.69","42.33","43.97","43.66","44.2","40.22","43.47","45.24","52.26","51.66","57.65","60.31","56.68","53.28","61.08","64.75","63.8","65.21","64.79","69.42","75.13","75.65","82.89","89.58","89.54","93.31","96.48","97.96","105.55","115.9","121.24","126.41","136.14","133.53","141.49","138.87","137.49","134.35","141.69","",
"South Africa","ZAF","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","41.44","42.29","43.64","43.54","45.65","47.1","57.17","49.4","52.02","49.71","57.95","61.89","52.22","63.8","62.25","62","65.34","69.07","67.97","70.86","77.6","70.88","60.85","66.47","70.69","70.44","74.5","75.66","79.86","79.57","81.71","69.38","78.57","82.96","70.91","85.26","85.88","80.66","86.95","95.47","88.71","96.45","96.9","98.19","102.85","98.96","101.74","118.24","116.5","117.58","116.13","119.47","123.17","126.7","122.05","116.66","",
"Zambia","ZMB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","28.15","27.85","27.59","29.21","30.5","33.61","34.41","35.08","35.83","34.97","40.2","46.57","42.07","44.83","52.9","59.98","57.36","53.35","46.7","48.86","49.61","47.8","50.12","49.6","55.08","57.43","57.54","71.18","72","67.75","79.07","69","88.18","78.12","72.59","83.55","77.43","75.09","84.3","85.61","85.66","87.21","96.63","97.01","98.09","104.91","105.39","110.56","141.89","165.17","174.44","176.25","179.29","186.77","180.4","179.77","",
"Zimbabwe","ZWE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","39.58","42.59","40.66","39.61","39.88","46.98","51.82","44.43","56.38","53.82","68.46","78.53","63.91","77.26","71.39","77.82","79.33","78.61","66.88","67.04","82.04","74.33","61.61","67.57","91.27","87.47","73.37","94.66","87.41","88.83","83.63","56.97","77.94","85.83","66.92","84.09","84.48","82.36","90.18","94.53","99.91","77.81","88.49","109.29","89.34","101.37","99.22","84.22","84.03","91.92","88.43","94.08","92.05","91.23","83.42","88.75","",
